#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 01 02 13 10 999 99.0 99.0  2.17  7.69  5.58 227 1018.2 999.0   9.4 999.0 99.0 99.00 
2023 01 02 13 20 999 99.0 99.0 99.00 99.00 99.00 999 1018.3 999.0   9.3 999.0 99.0 99.00 
2023 01 02 13 30 999 99.0 99.0 99.00 99.00 99.00 999 1018.3 999.0   9.3 999.0 99.0 99.00 
2023 01 02 13 40 999 99.0 99.0  2.20  7.14  5.68 282 1018.3 999.0   9.3 999.0 99.0 99.00 
2023 01 02 13 50 999 99.0 99.0 99.00 99.00 99.00 999 1018.5 999.0   9.3 999.0 99.0 99.00 
2023 01 02 14 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.5 999.0   9.3 999.0 99.0 99.00 
2023 01 02 14 10 999 99.0 99.0  2.32  9.09  5.67 186 1018.5 999.0   9.3 999.0 99.0 99.00 
2023 01 02 14 20 999 99.0 99.0 99.00 99.00 99.00 999 1018.5 999.0   9.3 999.0 99.0 99.00 
2023 01 02 14 30 999 99.0 99.0 99.00 99.00 99.00 999 1018.5 999.0   9.3 999.0 99.0 99.00 
2023 01 02 14 40 999 99.0 99.0  2.17  7.14  5.63 255 1018.5 999.0   9.3 999.0 99.0 99.00 
2023 01 02 14 50 999 99.0 99.0 99.00 99.00 99.00 999 1018.7 999.0   9.3 999.0 99.0 99.00 
2023 01 02 15 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.7 999.0   9.3 999.0 99.0 99.00 
2023 01 02 15 10 999 99.0 99.0  2.25  9.09  5.67 200 1018.6 999.0   9.3 999.0 99.0 99.00 
2023 01 02 15 20 999 99.0 99.0 99.00 99.00 99.00 999 1018.7 999.0   9.3 999.0 99.0 99.00 
2023 01 02 15 30 999 99.0 99.0 99.00 99.00 99.00 999 1018.6 999.0   9.3 999.0 99.0 99.00 
2023 01 02 15 40 999 99.0 99.0  2.19  8.33  5.72 191 1018.4 999.0   9.3 999.0 99.0 99.00 
2023 01 02 15 50 999 99.0 99.0 99.00 99.00 99.00 999 1018.4 999.0   9.3 999.0 99.0 99.00 
2023 01 02 16 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.3 999.0   9.3 999.0 99.0 99.00 
2023 01 02 16 10 999 99.0 99.0  2.17  9.09  5.53 188 1018.3 999.0   9.3 999.0 99.0 99.00 
2023 01 02 16 20 999 99.0 99.0 99.00 99.00 99.00 999 1018.3 999.0   9.3 999.0 99.0 99.00 
2023 01 02 16 30 999 99.0 99.0 99.00 99.00 99.00 999 1018.3 999.0   9.3 999.0 99.0 99.00 
2023 01 02 16 40 999 99.0 99.0  1.98  7.69  5.55 214 1018.3 999.0   9.3 999.0 99.0 99.00 
2023 01 02 16 50 999 99.0 99.0 99.00 99.00 99.00 999 1018.2 999.0   9.3 999.0 99.0 99.00 
2023 01 02 17 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.1 999.0   9.3 999.0 99.0 99.00 
2023 01 02 17 10 999 99.0 99.0  2.00  9.09  5.60 192 1018.1 999.0   9.3 999.0 99.0 99.00 
2023 01 02 17 20 999 99.0 99.0 99.00 99.00 99.00 999 1018.0 999.0   9.3 999.0 99.0 99.00 
2023 01 02 17 30 999 99.0 99.0 99.00 99.00 99.00 999 1018.0 999.0   9.3 999.0 99.0 99.00 
2023 01 02 17 40 999 99.0 99.0  2.04  5.88  5.52 301 1018.2 999.0   9.2 999.0 99.0 99.00 
2023 01 02 17 50 999 99.0 99.0 99.00 99.00 99.00 999 1018.5 999.0   9.2 999.0 99.0 99.00 
2023 01 02 18 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.4 999.0   9.2 999.0 99.0 99.00 
2023 01 02 18 10 999 99.0 99.0  1.94  6.25  5.52 285 1018.4 999.0   9.2 999.0 99.0 99.00 
2023 01 02 18 20 999 99.0 99.0 99.00 99.00 99.00 999 1018.6 999.0   9.2 999.0 99.0 99.00 
2023 01 02 18 30 999 99.0 99.0 99.00 99.00 99.00 999 1018.6 999.0   9.2 999.0 99.0 99.00 
2023 01 02 18 40 999 99.0 99.0  1.88  8.33  5.50 186 1018.6 999.0   9.3 999.0 99.0 99.00 
2023 01 02 18 50 999 99.0 99.0 99.00 99.00 99.00 999 1018.5 999.0   9.2 999.0 99.0 99.00 
2023 01 02 19 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.7 999.0   9.2 999.0 99.0 99.00 
2023 01 02 19 10 999 99.0 99.0  1.88  6.25  5.56 285 1018.7 999.0   9.3 999.0 99.0 99.00 
2023 01 02 19 20 999 99.0 99.0 99.00 99.00 99.00 999 1018.6 999.0   9.3 999.0 99.0 99.00 
2023 01 02 19 30 999 99.0 99.0 99.00 99.00 99.00 999 1018.7 999.0   9.3 999.0 99.0 99.00 
2023 01 02 19 40 999 99.0 99.0  1.83  6.67  5.58 272 1018.7 999.0   9.3 999.0 99.0 99.00 
2023 01 02 19 50 999 99.0 99.0 99.00 99.00 99.00 999 1018.9 999.0   9.3 999.0 99.0 99.00 
2023 01 02 20 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.8 999.0   9.3 999.0 99.0 99.00 
2023 01 02 20 10 999 99.0 99.0  1.72  6.25  5.41 291 1018.9 999.0   9.3 999.0 99.0 99.00 
2023 01 02 20 20 999 99.0 99.0 99.00 99.00 99.00 999 1018.8 999.0   9.3 999.0 99.0 99.00 
2023 01 02 20 30 999 99.0 99.0 99.00 99.00 99.00 999 1018.8 999.0   9.2 999.0 99.0 99.00 
2023 01 02 20 40 999 99.0 99.0  1.56  7.69  5.50 222 1018.9 999.0   9.2 999.0 99.0 99.00 
2023 01 02 20 50 999 99.0 99.0 99.00 99.00 99.00 999 1018.9 999.0   9.2 999.0 99.0 99.00 
2023 01 02 21 00 999 99.0 99.0 99.00 99.00 99.00 999 1019.0 999.0   9.2 999.0 99.0 99.00 
2023 01 02 21 10 999 99.0 99.0  1.68  7.14  5.78 256 1019.1 999.0   9.2 999.0 99.0 99.00 
2023 01 02 21 20 999 99.0 99.0 99.00 99.00 99.00 999 1019.0 999.0   9.2 999.0 99.0 99.00 
2023 01 02 21 30 999 99.0 99.0 99.00 99.00 99.00 999 1019.1 999.0   9.2 999.0 99.0 99.00 
2023 01 02 21 40 999 99.0 99.0  1.61  8.33  5.63 180 1019.2 999.0   9.2 999.0 99.0 99.00 
2023 01 02 21 50 999 99.0 99.0 99.00 99.00 99.00 999 1019.2 999.0   9.2 999.0 99.0 99.00 
2023 01 02 22 00 999 99.0 99.0 99.00 99.00 99.00 999 1019.3 999.0   9.2 999.0 99.0 99.00 
2023 01 02 22 10 999 99.0 99.0  1.60  7.14  5.58 249 1019.3 999.0   9.2 999.0 99.0 99.00 
2023 01 02 22 20 999 99.0 99.0 99.00 99.00 99.00 999 1019.2 999.0   9.2 999.0 99.0 99.00 
2023 01 02 22 30 999 99.0 99.0 99.00 99.00 99.00 999 1019.3 999.0   9.1 999.0 99.0 99.00 
2023 01 02 22 40 999 99.0 99.0  1.55  7.14  5.50 252 1019.4 999.0   9.1 999.0 99.0 99.00 
2023 01 02 22 50 999 99.0 99.0 99.00 99.00 99.00 999 1019.5 999.0   9.1 999.0 99.0 99.00 
2023 01 02 23 00 999 99.0 99.0 99.00 99.00 99.00 999 1019.8 999.0   9.1 999.0 99.0 99.00 
2023 01 02 23 10 999 99.0 99.0  1.59  7.14  5.58 236 1020.0 999.0   9.1 999.0 99.0 99.00 
2023 01 02 23 20 999 99.0 99.0 99.00 99.00 99.00 999 1020.2 999.0   9.1 999.0 99.0 99.00 
2023 01 02 23 30 999 99.0 99.0 99.00 99.00 99.00 999 1020.3 999.0   9.1 999.0 99.0 99.00 
2023 01 02 23 40 999 99.0 99.0  1.60  7.69  5.50 210 1020.5 999.0   9.1 999.0 99.0 99.00 
2023 01 02 23 50 999 99.0 99.0 99.00 99.00 99.00 999 1020.7 999.0   9.1 999.0 99.0 99.00 
2023 01 03 00 00 999 99.0 99.0 99.00 99.00 99.00 999 1020.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 00 10 999 99.0 99.0  1.62  6.67  5.35 251 1020.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 00 20 999 99.0 99.0 99.00 99.00 99.00 999 1021.0 999.0   9.1 999.0 99.0 99.00 
2023 01 03 00 30 999 99.0 99.0 99.00 99.00 99.00 999 1021.0 999.0   9.1 999.0 99.0 99.00 
2023 01 03 00 40 999 99.0 99.0  1.52  7.14  5.25 257 1021.1 999.0   9.1 999.0 99.0 99.00 
2023 01 03 00 50 999 99.0 99.0 99.00 99.00 99.00 999 1021.2 999.0   9.1 999.0 99.0 99.00 
2023 01 03 01 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.3 999.0   9.1 999.0 99.0 99.00 
2023 01 03 01 10 999 99.0 99.0  1.44  7.69  5.01 189 1021.4 999.0   9.1 999.0 99.0 99.00 
2023 01 03 01 20 999 99.0 99.0 99.00 99.00 99.00 999 1021.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 01 30 999 99.0 99.0 99.00 99.00 99.00 999 1021.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 01 40 999 99.0 99.0  1.58  6.67  5.00 263 1021.4 999.0   9.1 999.0 99.0 99.00 
2023 01 03 01 50 999 99.0 99.0 99.00 99.00 99.00 999 1021.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 02 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.7 999.0   9.1 999.0 99.0 99.00 
2023 01 03 02 10 999 99.0 99.0  1.50  7.69  4.96 193 1021.6 999.0   9.1 999.0 99.0 99.00 
2023 01 03 02 20 999 99.0 99.0 99.00 99.00 99.00 999 1021.6 999.0   9.1 999.0 99.0 99.00 
2023 01 03 02 30 999 99.0 99.0 99.00 99.00 99.00 999 1021.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 02 40 999 99.0 99.0  1.50  6.25  4.98 279 1021.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 02 50 999 99.0 99.0 99.00 99.00 99.00 999 1021.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 03 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.0 999.0   9.1 999.0 99.0 99.00 
2023 01 03 03 10 999 99.0 99.0  1.45  5.88  4.92 293 1022.2 999.0   9.1 999.0 99.0 99.00 
2023 01 03 03 20 999 99.0 99.0 99.00 99.00 99.00 999 1022.2 999.0   9.1 999.0 99.0 99.00 
2023 01 03 03 30 999 99.0 99.0 99.00 99.00 99.00 999 1022.3 999.0   9.1 999.0 99.0 99.00 
2023 01 03 03 40 999 99.0 99.0  1.43  5.88  4.81 287 1022.3 999.0   9.1 999.0 99.0 99.00 
2023 01 03 03 50 999 99.0 99.0 99.00 99.00 99.00 999 1022.3 999.0   9.1 999.0 99.0 99.00 
2023 01 03 04 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.3 999.0   9.1 999.0 99.0 99.00 
2023 01 03 04 10 999 99.0 99.0  1.48  8.33  4.94 171 1022.4 999.0   9.1 999.0 99.0 99.00 
2023 01 03 04 20 999 99.0 99.0 99.00 99.00 99.00 999 1022.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 04 30 999 99.0 99.0 99.00 99.00 99.00 999 1022.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 04 40 999 99.0 99.0  1.54  5.88  4.67 277 1022.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 04 50 999 99.0 99.0 99.00 99.00 99.00 999 1022.4 999.0   9.1 999.0 99.0 99.00 
2023 01 03 05 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.4 999.0   9.1 999.0 99.0 99.00 
2023 01 03 05 10 999 99.0 99.0  1.46  5.56  4.83 279 1022.3 999.0   9.1 999.0 99.0 99.00 
2023 01 03 05 20 999 99.0 99.0 99.00 99.00 99.00 999 1022.2 999.0   9.1 999.0 99.0 99.00 
2023 01 03 05 30 999 99.0 99.0 99.00 99.00 99.00 999 1022.3 999.0   9.1 999.0 99.0 99.00 
2023 01 03 05 40 999 99.0 99.0  1.51  5.56  4.80 301 1022.3 999.0   9.1 999.0 99.0 99.00 
2023 01 03 05 50 999 99.0 99.0 99.00 99.00 99.00 999 1022.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 06 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.6 999.0   9.1 999.0 99.0 99.00 
2023 01 03 06 10 999 99.0 99.0  1.37  5.26  4.76 306 1022.6 999.0   9.1 999.0 99.0 99.00 
2023 01 03 06 20 999 99.0 99.0 99.00 99.00 99.00 999 1022.7 999.0   9.1 999.0 99.0 99.00 
2023 01 03 06 30 999 99.0 99.0 99.00 99.00 99.00 999 1022.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 06 40 999 99.0 99.0  1.33  5.26  4.82 308 1022.7 999.0   9.1 999.0 99.0 99.00 
2023 01 03 06 50 999 99.0 99.0 99.00 99.00 99.00 999 1022.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 07 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 07 10 999 99.0 99.0 99.00 99.00 99.00 999 1022.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 07 20 999 99.0 99.0 99.00 99.00 99.00 999 1022.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 07 30 999 99.0 99.0 99.00 99.00 99.00 999 1023.0 999.0   9.1 999.0 99.0 99.00 
2023 01 03 07 40 999 99.0 99.0  1.24  5.56  4.76 292 1022.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 07 50 999 99.0 99.0 99.00 99.00 99.00 999 1023.0 999.0   9.1 999.0 99.0 99.00 
2023 01 03 08 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 08 10 999 99.0 99.0  1.12  5.56  4.75 292 1022.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 08 20 999 99.0 99.0 99.00 99.00 99.00 999 1022.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 08 30 999 99.0 99.0 99.00 99.00 99.00 999 1022.7 999.0   9.1 999.0 99.0 99.00 
2023 01 03 08 40 999 99.0 99.0  1.11  5.88  4.92 271 1022.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 08 50 999 99.0 99.0 99.00 99.00 99.00 999 1022.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 09 00 999 99.0 99.0 99.00 99.00 99.00 999 1023.0 999.0   9.1 999.0 99.0 99.00 
2023 01 03 09 10 999 99.0 99.0  1.03  5.26  4.84 265 1022.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 09 20 999 99.0 99.0 99.00 99.00 99.00 999 1022.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 09 30 999 99.0 99.0 99.00 99.00 99.00 999 1022.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 09 40 999 99.0 99.0  1.03  7.69  5.14 167 1023.0 999.0   9.1 999.0 99.0 99.00 
2023 01 03 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1022.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 10 00 999 99.0 99.0 99.00 99.00 99.00 999 1023.2 999.0   9.1 999.0 99.0 99.00 
2023 01 03 10 10 999 99.0 99.0  1.00  7.69  5.07 193 1023.2 999.0   9.1 999.0 99.0 99.00 
2023 01 03 10 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.0 999.0   9.1 999.0 99.0 99.00 
2023 01 03 10 30 999 99.0 99.0 99.00 99.00 99.00 999 1023.1 999.0   9.1 999.0 99.0 99.00 
2023 01 03 10 40 999 99.0 99.0  0.95  8.33  5.22 172 1023.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 10 50 999 99.0 99.0 99.00 99.00 99.00 999 1023.6 999.0   9.1 999.0 99.0 99.00 
2023 01 03 11 00 999 99.0 99.0 99.00 99.00 99.00 999 1023.7 999.0   9.1 999.0 99.0 99.00 
2023 01 03 11 10 999 99.0 99.0  0.97  7.14  5.31 198 1023.6 999.0   9.1 999.0 99.0 99.00 
2023 01 03 11 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.6 999.0   9.1 999.0 99.0 99.00 
2023 01 03 11 30 999 99.0 99.0 99.00 99.00 99.00 999 1023.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 11 40 999 99.0 99.0  0.92  7.14  5.27 183 1023.7 999.0   9.1 999.0 99.0 99.00 
2023 01 03 11 50 999 99.0 99.0 99.00 99.00 99.00 999 1023.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 12 00 999 99.0 99.0 99.00 99.00 99.00 999 1023.7 999.0   9.1 999.0 99.0 99.00 
2023 01 03 12 10 999 99.0 99.0  0.93  8.33  5.47 170 1023.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 12 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 12 30 999 99.0 99.0 99.00 99.00 99.00 999 1023.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 12 40 999 99.0 99.0  0.90  7.69  5.39 182 1024.1 999.0   9.1 999.0 99.0 99.00 
2023 01 03 12 50 999 99.0 99.0 99.00 99.00 99.00 999 1024.4 999.0   9.1 999.0 99.0 99.00 
2023 01 03 13 00 999 99.0 99.0 99.00 99.00 99.00 999 1024.4 999.0   9.1 999.0 99.0 99.00 
2023 01 03 13 10 999 99.0 99.0  0.84  8.33  5.28 173 1024.4 999.0   9.1 999.0 99.0 99.00 
2023 01 03 13 20 999 99.0 99.0 99.00 99.00 99.00 999 1024.0 999.0   9.1 999.0 99.0 99.00 
2023 01 03 13 30 999 99.0 99.0 99.00 99.00 99.00 999 1024.0 999.0   9.1 999.0 99.0 99.00 
2023 01 03 13 40 999 99.0 99.0  0.85  7.14  5.20 176 1024.1 999.0   9.1 999.0 99.0 99.00 
2023 01 03 13 50 999 99.0 99.0 99.00 99.00 99.00 999 1024.2 999.0   9.1 999.0 99.0 99.00 
2023 01 03 14 00 999 99.0 99.0 99.00 99.00 99.00 999 1024.1 999.0   9.1 999.0 99.0 99.00 
2023 01 03 14 10 999 99.0 99.0  0.81  8.33  5.19 182 1023.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 14 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 14 30 999 99.0 99.0 99.00 99.00 99.00 999 1023.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 14 40 999 99.0 99.0  0.83  7.69  5.36 170 1023.6 999.0   9.1 999.0 99.0 99.00 
2023 01 03 14 50 999 99.0 99.0 99.00 99.00 99.00 999 1023.6 999.0   9.1 999.0 99.0 99.00 
2023 01 03 15 00 999 99.0 99.0 99.00 99.00 99.00 999 1023.6 999.0   9.1 999.0 99.0 99.00 
2023 01 03 15 10 999 99.0 99.0  0.84  7.69  5.46 174 1023.4 999.0   9.1 999.0 99.0 99.00 
2023 01 03 15 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.2 999.0   9.1 999.0 99.0 99.00 
2023 01 03 15 30 999 99.0 99.0 99.00 99.00 99.00 999 1023.1 999.0   9.1 999.0 99.0 99.00 
2023 01 03 15 40 999 99.0 99.0  0.84  7.14  5.32 188 1022.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 15 50 999 99.0 99.0 99.00 99.00 99.00 999 1022.7 999.0   9.1 999.0 99.0 99.00 
2023 01 03 16 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 16 10 999 99.0 99.0  0.80  7.14  5.04 173 1022.2 999.0   9.1 999.0 99.0 99.00 
2023 01 03 16 20 999 99.0 99.0 99.00 99.00 99.00 999 1022.0 999.0   9.1 999.0 99.0 99.00 
2023 01 03 16 30 999 99.0 99.0 99.00 99.00 99.00 999 1021.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 16 40 999 99.0 99.0  0.78  7.14  4.85 182 1021.3 999.0   9.1 999.0 99.0 99.00 
2023 01 03 16 50 999 99.0 99.0 99.00 99.00 99.00 999 1021.3 999.0   9.1 999.0 99.0 99.00 
2023 01 03 17 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.2 999.0   9.1 999.0 99.0 99.00 
2023 01 03 17 10 999 99.0 99.0  0.75  7.69  4.73 175 1021.3 999.0   9.1 999.0 99.0 99.00 
2023 01 03 17 20 999 99.0 99.0 99.00 99.00 99.00 999 1021.0 999.0   9.1 999.0 99.0 99.00 
2023 01 03 17 30 999 99.0 99.0 99.00 99.00 99.00 999 1020.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 17 40 999 99.0 99.0  0.85  6.67  4.69 188 1020.7 999.0   9.1 999.0 99.0 99.00 
2023 01 03 17 50 999 99.0 99.0 99.00 99.00 99.00 999 1020.6 999.0   9.1 999.0 99.0 99.00 
2023 01 03 18 00 999 99.0 99.0 99.00 99.00 99.00 999 1020.2 999.0   9.1 999.0 99.0 99.00 
2023 01 03 18 10 999 99.0 99.0  0.93  7.14  4.67 176 1019.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 18 20 999 99.0 99.0 99.00 99.00 99.00 999 1019.7 999.0   9.1 999.0 99.0 99.00 
2023 01 03 18 30 999 99.0 99.0 99.00 99.00 99.00 999 1019.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 18 40 999 99.0 99.0  0.85  7.69  4.53 182 1019.6 999.0   9.1 999.0 99.0 99.00 
2023 01 03 18 50 999 99.0 99.0 99.00 99.00 99.00 999 1019.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 19 00 999 99.0 99.0 99.00 99.00 99.00 999 1019.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 19 10 999 99.0 99.0  0.92  8.33  4.58 173 1019.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 19 20 999 99.0 99.0 99.00 99.00 99.00 999 1019.4 999.0   9.1 999.0 99.0 99.00 
2023 01 03 19 30 999 99.0 99.0 99.00 99.00 99.00 999 1019.3 999.0   9.1 999.0 99.0 99.00 
2023 01 03 19 40 999 99.0 99.0  0.97  7.14  4.38 174 1019.0 999.0   9.0 999.0 99.0 99.00 
2023 01 03 19 50 999 99.0 99.0 99.00 99.00 99.00 999 1018.8 999.0   9.0 999.0 99.0 99.00 
2023 01 03 20 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.8 999.0   9.0 999.0 99.0 99.00 
2023 01 03 20 10 999 99.0 99.0  0.92  6.67  4.18 184 1018.5 999.0   9.0 999.0 99.0 99.00 
2023 01 03 20 20 999 99.0 99.0 99.00 99.00 99.00 999 1018.4 999.0   9.0 999.0 99.0 99.00 
2023 01 03 20 30 999 99.0 99.0 99.00 99.00 99.00 999 1018.1 999.0   9.0 999.0 99.0 99.00 
2023 01 03 20 40 999 99.0 99.0  0.96  4.35  4.22 196 1017.9 999.0   9.0 999.0 99.0 99.00 
2023 01 03 20 50 999 99.0 99.0 99.00 99.00 99.00 999 1017.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 21 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 21 10 999 99.0 99.0  1.05  4.00  4.19 177 1017.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 21 20 999 99.0 99.0 99.00 99.00 99.00 999 1017.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 21 30 999 99.0 99.0 99.00 99.00 99.00 999 1017.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 21 40 999 99.0 99.0  1.00  4.17  4.19 177 1017.7 999.0   9.1 999.0 99.0 99.00 
2023 01 03 21 50 999 99.0 99.0 99.00 99.00 99.00 999 1017.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 22 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.4 999.0   9.1 999.0 99.0 99.00 
2023 01 03 22 10 999 99.0 99.0  1.02  4.00  4.20 172 1017.3 999.0   9.1 999.0 99.0 99.00 
2023 01 03 22 20 999 99.0 99.0 99.00 99.00 99.00 999 1017.0 999.0   9.1 999.0 99.0 99.00 
2023 01 03 22 30 999 99.0 99.0 99.00 99.00 99.00 999 1016.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 22 40 999 99.0 99.0  0.97  4.17  4.13 185 1016.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 22 50 999 99.0 99.0 99.00 99.00 99.00 999 1016.8 999.0   9.1 999.0 99.0 99.00 
2023 01 03 23 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.3 999.0   9.1 999.0 99.0 99.00 
2023 01 03 23 10 999 99.0 99.0  0.93  4.17  4.14 179 1016.0 999.0   9.1 999.0 99.0 99.00 
2023 01 03 23 20 999 99.0 99.0 99.00 99.00 99.00 999 1015.5 999.0   9.1 999.0 99.0 99.00 
2023 01 03 23 30 999 99.0 99.0 99.00 99.00 99.00 999 1015.2 999.0   9.1 999.0 99.0 99.00 
2023 01 03 23 40 999 99.0 99.0  0.91  4.17  4.10 165 1014.9 999.0   9.1 999.0 99.0 99.00 
2023 01 03 23 50 999 99.0 99.0 99.00 99.00 99.00 999 1014.7 999.0   9.1 999.0 99.0 99.00 
2023 01 04 00 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.6 999.0   9.1 999.0 99.0 99.00 
2023 01 04 00 10 999 99.0 99.0  0.97  4.35  4.17 189 1013.7 999.0   9.1 999.0 99.0 99.00 
2023 01 04 00 20 999 99.0 99.0 99.00 99.00 99.00 999 1013.8 999.0   9.1 999.0 99.0 99.00 
2023 01 04 00 30 999 99.0 99.0 99.00 99.00 99.00 999 1013.5 999.0   9.1 999.0 99.0 99.00 
2023 01 04 00 40 999 99.0 99.0  1.09  4.55  4.20 183 1013.5 999.0   9.1 999.0 99.0 99.00 
2023 01 04 00 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.0 999.0   9.1 999.0 99.0 99.00 
2023 01 04 01 00 999 99.0 99.0 99.00 99.00 99.00 999 1012.8 999.0   9.1 999.0 99.0 99.00 
2023 01 04 01 10 999 99.0 99.0  1.20  4.55  4.26 173 1013.0 999.0   9.1 999.0 99.0 99.00 
2023 01 04 01 20 999 99.0 99.0 99.00 99.00 99.00 999 1012.8 999.0   9.1 999.0 99.0 99.00 
2023 01 04 01 30 999 99.0 99.0 99.00 99.00 99.00 999 1012.7 999.0   9.1 999.0 99.0 99.00 
2023 01 04 01 40 999 99.0 99.0  1.29  6.25  4.38 202 1012.6 999.0   9.1 999.0 99.0 99.00 
2023 01 04 01 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.4 999.0   9.1 999.0 99.0 99.00 
2023 01 04 02 00 999 99.0 99.0 99.00 99.00 99.00 999 1012.4 999.0   9.1 999.0 99.0 99.00 
2023 01 04 02 10 999 99.0 99.0  1.48  6.25  4.59 198 1012.3 999.0   9.1 999.0 99.0 99.00 
2023 01 04 02 20 999 99.0 99.0 99.00 99.00 99.00 999 1012.4 999.0   9.1 999.0 99.0 99.00 
2023 01 04 02 30 999 99.0 99.0 99.00 99.00 99.00 999 1012.5 999.0   9.1 999.0 99.0 99.00 
2023 01 04 02 40 999 99.0 99.0  1.56  6.67  4.80 192 1012.4 999.0   9.1 999.0 99.0 99.00 
2023 01 04 02 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.4 999.0   9.1 999.0 99.0 99.00 
